,tag_id,tag_name,tag_category,tag_rank,title_id,title_native,title_romaji
25072,191,Aliens,Cast-Traits,66,105658,世界の終わりに柴犬と,Sekai no Owari ni Shiba Inu to
25073,254,Kemonomimi,Cast-Traits,60,105658,世界の終わりに柴犬と,Sekai no Owari ni Shiba Inu to
25074,75,Boys' Love,Theme-Romance,66,105628,탐닉,Tamnik
25075,88,Primarily Male Cast,Cast-Main Cast,20,105628,탐닉,Tamnik
25076,82,Male Protagonist,Cast-Main Cast,60,104042,8月のゴースト,8-gatsu no Ghost
25077,150,Swimming,Theme-Game-Sport,40,104042,8月のゴースト,8-gatsu no Ghost
25078,46,School,Setting-Scene,30,104042,8月のゴースト,8-gatsu no Ghost
25079,50,Seinen,Demographic,20,104042,8月のゴースト,8-gatsu no Ghost
25080,85,Tragedy,Theme-Drama,20,104042,8月のゴースト,8-gatsu no Ghost
25081,84,School Club,Setting-Scene,20,104042,8月のゴースト,8-gatsu no Ghost
25082,82,Male Protagonist,Cast-Main Cast,79,101427,柴くんとシェパードさん,Shiba-kun to Shepherd-san
25083,88,Primarily Male Cast,Cast-Main Cast,79,101427,柴くんとシェパードさん,Shiba-kun to Shepherd-san
25084,404,College,Setting-Scene,79,101427,柴くんとシェパードさん,Shiba-kun to Shepherd-san
25085,433,Animals,Theme-Other,79,101427,柴くんとシェパードさん,Shiba-kun to Shepherd-san
25086,75,Boys' Love,Theme-Romance,76,101427,柴くんとシェパードさん,Shiba-kun to Shepherd-san
25087,109,Primarily Adult Cast,Cast-Main Cast,60,101427,柴くんとシェパードさん,Shiba-kun to Shepherd-san
25088,264,Athletics,Theme-Game-Sport,60,101427,柴くんとシェパードさん,Shiba-kun to Shepherd-san
25089,112,Virtual World,Setting-Universe,100,98724,<Infinite Dendrogram>-インフィニット・デンドログラム-,Infinite Dendrogram
25090,308,Video Games,Theme-Game,100,98724,<Infinite Dendrogram>-インフィニット・デンドログラム-,Infinite Dendrogram
25091,82,Male Protagonist,Cast-Main Cast,60,98724,<Infinite Dendrogram>-インフィニット・デンドログラム-,Infinite Dendrogram
25092,404,College,Setting-Scene,30,98724,<Infinite Dendrogram>-インフィニット・デンドログラム-,Infinite Dendrogram
25093,29,Magic,Theme-Fantasy,20,98724,<Infinite Dendrogram>-インフィニット・デンドログラム-,Infinite Dendrogram
25094,391,Philosophy,Theme-Other,20,98724,<Infinite Dendrogram>-インフィニット・デンドログラム-,Infinite Dendrogram
25095,94,Gore,Theme-Other,79,97728,うらたろう,Uratarou
25096,50,Seinen,Demographic,20,97728,うらたろう,Uratarou
25097,233,Youkai,Theme-Fantasy,20,97728,うらたろう,Uratarou
25098,46,School,Setting-Scene,79,93901,かげきしょうじょ!,Kageki Shoujo!
25099,50,Seinen,Demographic,79,93901,かげきしょうじょ!,Kageki Shoujo!
25100,86,Primarily Female Cast,Cast-Main Cast,79,93901,かげきしょうじょ!,Kageki Shoujo!
25101,548,Acting,Theme-Arts,60,93901,かげきしょうじょ!,Kageki Shoujo!
25102,75,Boys' Love,Theme-Romance,60,89583,ねえ先輩、教えてよ,"Nee Senpai, Oshiete yo"
25103,46,School,Setting-Scene,60,89583,ねえ先輩、教えてよ,"Nee Senpai, Oshiete yo"
25104,192,Basketball,Theme-Game-Sport,40,89583,ねえ先輩、教えてよ,"Nee Senpai, Oshiete yo"
25105,75,Boys' Love,Theme-Romance,79,87096,薊,Azami
25106,109,Primarily Adult Cast,Cast-Main Cast,79,87096,薊,Azami
25107,56,Shounen,Demographic,50,86793,ちちとこ,Chichi to Ko
25108,87,Family Life,Theme-Slice of Life,50,86793,ちちとこ,Chichi to Ko
25109,206,4-koma,Technical,50,86793,ちちとこ,Chichi to Ko
25110,250,Rural,Setting-Scene,80,86767,青い鱗と砂の街,Aoi Uroko to Suna no Machi
25111,27,Josei,Demographic,79,86767,青い鱗と砂の街,Aoi Uroko to Suna no Machi
25112,102,Coming of Age,Theme-Drama,79,86767,青い鱗と砂の街,Aoi Uroko to Suna no Machi
25113,446,Primarily Child Cast,Cast-Main Cast,73,86767,青い鱗と砂の街,Aoi Uroko to Suna no Machi
25114,98,Female Protagonist,Cast-Main Cast,66,86767,青い鱗と砂の街,Aoi Uroko to Suna no Machi
25115,558,Mermaid,Cast-Traits,40,86767,青い鱗と砂の街,Aoi Uroko to Suna no Machi
25116,46,School,Setting-Scene,30,86767,青い鱗と砂の街,Aoi Uroko to Suna no Machi
25117,253,Gods,Cast-Traits,94,86526,プラチナエンド,Platinum End
25118,56,Shounen,Demographic,80,86526,プラチナエンド,Platinum End
25119,143,Survival,Theme-Other,80,86526,プラチナエンド,Platinum End
25120,101,Battle Royale,Theme-Action,78,86526,プラチナエンド,Platinum End
25121,82,Male Protagonist,Cast-Main Cast,70,86526,プラチナエンド,Platinum End
25122,172,Superhero,Theme-Fantasy,68,86526,プラチナエンド,Platinum End
25123,391,Philosophy,Theme-Other,65,86526,プラチナエンド,Platinum End
25124,595,Urban,Setting-Scene,60,86526,プラチナエンド,Platinum End
25125,648,Crime,Theme-Other,60,86526,プラチナエンド,Platinum End
25126,1046,Suicide,Theme-Drama,55,86526,プラチナエンド,Platinum End
25127,456,Conspiracy,Theme-Drama,40,86526,プラチナエンド,Platinum End
25128,100,Nudity,Cast-Traits,40,86526,プラチナエンド,Platinum End
25129,103,Politics,Theme-Other,20,86526,プラチナエンド,Platinum End
25130,157,Guns,Theme-Action,20,86526,プラチナエンド,Platinum End
25131,152,Zombie,Cast-Traits,20,86526,プラチナエンド,Platinum End
25132,1068,Angels,Cast-Traits,20,86526,プラチナエンド,Platinum End
25133,93,Post-Apocalyptic,Setting-Universe,82,86227,地球の放課後,Chikyuu no Houkago
25134,56,Shounen,Demographic,79,86227,地球の放課後,Chikyuu no Houkago
25135,85,Tragedy,Theme-Drama,79,86227,地球の放課後,Chikyuu no Houkago
25136,96,Time Manipulation,Theme-Sci-Fi,79,86227,地球の放課後,Chikyuu no Houkago
25137,86,Primarily Female Cast,Cast-Main Cast,70,86227,地球の放課後,Chikyuu no Houkago
25138,23,Female Harem,Theme-Romance,66,86227,地球の放課後,Chikyuu no Houkago
25139,46,School,Setting-Scene,79,85892,武装少女マキャヴェリズム,Busou Shoujo Machiavellianism
25140,30,Martial Arts,Theme-Action,79,85892,武装少女マキャヴェリズム,Busou Shoujo Machiavellianism
25141,82,Male Protagonist,Cast-Main Cast,73,85892,武装少女マキャヴェリズム,Busou Shoujo Machiavellianism
25142,43,Swordplay,Theme-Action,70,85892,武装少女マキャヴェリズム,Busou Shoujo Machiavellianism
25143,23,Female Harem,Theme-Romance,66,85892,武装少女マキャヴェリズム,Busou Shoujo Machiavellianism
25144,56,Shounen,Demographic,50,85892,武装少女マキャヴェリズム,Busou Shoujo Machiavellianism
25145,163,Yandere,Cast-Traits,66,85614,체리보이 그녀,"Cherry Boy, That Girl"
25146,207,Full Color,Technical,60,85614,체리보이 그녀,"Cherry Boy, That Girl"
25147,53,Shoujo,Demographic,50,85614,체리보이 그녀,"Cherry Boy, That Girl"
25148,77,Gender Bending,Theme-Other,40,85614,체리보이 그녀,"Cherry Boy, That Girl"
25149,46,School,Setting-Scene,40,85614,체리보이 그녀,"Cherry Boy, That Girl"
25150,23,Female Harem,Theme-Romance,20,85614,체리보이 그녀,"Cherry Boy, That Girl"
25151,46,School,Setting-Scene,60,85349,週刊少年ガール,Shuukan Shounen Girl
25152,193,Episodic,Technical,60,85349,週刊少年ガール,Shuukan Shounen Girl
25153,144,Meta,Theme-Other,60,85349,週刊少年ガール,Shuukan Shounen Girl
25154,56,Shounen,Demographic,50,85349,週刊少年ガール,Shuukan Shounen Girl
25155,50,Seinen,Demographic,79,85236,ヒトミ先生の保健室,Hitomi Sensei no Hokenshitsu
25156,659,Medicine,Theme-Other,60,85236,ヒトミ先生の保健室,Hitomi Sensei no Hokenshitsu
25157,46,School,Setting-Scene,50,85236,ヒトミ先生の保健室,Hitomi Sensei no Hokenshitsu
25158,259,Monster Girl,Cast-Traits,40,85236,ヒトミ先生の保健室,Hitomi Sensei no Hokenshitsu
25159,276,Kaiju,Theme-Fantasy,79,75597,ブラック・ブレット,Black Bullet
25160,50,Seinen,Demographic,50,75597,ブラック・ブレット,Black Bullet
25161,217,Dystopian,Setting-Time,20,75597,ブラック・ブレット,Black Bullet
25162,56,Shounen,Demographic,79,52115,アバウト,A-bout!
25163,395,Delinquents,Cast-Traits,60,52115,アバウト,A-bout!
25164,46,School,Setting-Scene,50,52115,アバウト,A-bout!
25165,76,Yuri,Theme-Romance,79,51138,sweet guilty love bites-スウィートギルティラブバイツ,sweet guilty love bites
25166,931,Tomboy,Cast-Traits,79,51138,sweet guilty love bites-スウィートギルティラブバイツ,sweet guilty love bites
25167,294,Bisexual,Theme-Romance,60,51138,sweet guilty love bites-スウィートギルティラブバイツ,sweet guilty love bites
25168,100,Nudity,Cast-Traits,50,51138,sweet guilty love bites-スウィートギルティラブバイツ,sweet guilty love bites
25169,109,Primarily Adult Cast,Cast-Main Cast,50,51138,sweet guilty love bites-スウィートギルティラブバイツ,sweet guilty love bites
25170,86,Primarily Female Cast,Cast-Main Cast,50,51138,sweet guilty love bites-スウィートギルティラブバイツ,sweet guilty love bites
25171,165,Teacher,Cast-Traits,40,51138,sweet guilty love bites-スウィートギルティラブバイツ,sweet guilty love bites
25172,53,Shoujo,Demographic,50,48977,君がウソをついた,Kimi ga Uso wo Tsuita
25173,56,Shounen,Demographic,79,47518,AR∀GO -ロンドン市警特殊犯罪捜査官-,AR∀GO
25174,321,Urban Fantasy,Setting-Universe,79,47518,AR∀GO -ロンドン市警特殊犯罪捜査官-,AR∀GO
25175,85,Tragedy,Theme-Drama,79,47518,AR∀GO -ロンドン市警特殊犯罪捜査官-,AR∀GO
25176,198,Foreign,Setting-Scene,79,47518,AR∀GO -ロンドン市警特殊犯罪捜査官-,AR∀GO
25177,208,Mythology,Theme-Fantasy,60,47518,AR∀GO -ロンドン市警特殊犯罪捜査官-,AR∀GO
25178,139,Love Triangle,Theme-Romance,40,47518,AR∀GO -ロンドン市警特殊犯罪捜査官-,AR∀GO
25179,519,Autobiographical,Theme-Other,96,46629,のんのんばあとオレ,Nonnonba to Ore
25180,233,Youkai,Theme-Fantasy,80,46629,のんのんばあとオレ,Nonnonba to Ore
25181,25,Historical,Setting-Time,75,46629,のんのんばあとオレ,Nonnonba to Ore
25182,102,Coming of Age,Theme-Drama,73,46629,のんのんばあとオレ,Nonnonba to Ore
25183,400,Fairy Tale,Theme-Fantasy,50,46629,のんのんばあとオレ,Nonnonba to Ore
25184,250,Rural,Setting-Scene,44,46629,のんのんばあとオレ,Nonnonba to Ore
25185,106,Gangs,Theme-Other-Organisations,20,46629,のんのんばあとオレ,Nonnonba to Ore
25186,50,Seinen,Demographic,79,45895,パレポリ,Palepoli
25187,281,Surreal Comedy,Theme-Comedy,75,45895,パレポリ,Palepoli
25188,206,4-koma,Technical,75,45895,パレポリ,Palepoli
25189,39,Parody,Theme-Comedy,60,45895,パレポリ,Palepoli
25190,94,Gore,Theme-Other,40,45895,パレポリ,Palepoli
25191,639,Body Horror,Theme-Other,40,45895,パレポリ,Palepoli
25192,100,Nudity,Cast-Traits,33,45895,パレポリ,Palepoli
25193,56,Shounen,Demographic,50,41544,アホリズム,Aphorism
25194,46,School,Setting-Scene,20,41544,アホリズム,Aphorism
25195,50,Seinen,Demographic,79,39138,赤色エレジー,Sekishoku Elegy
25196,100,Nudity,Cast-Traits,60,39138,赤色エレジー,Sekishoku Elegy
25197,118,Drawing,Theme-Arts,60,39138,赤色エレジー,Sekishoku Elegy
25198,1045,Heterosexual,Theme-Romance,60,39138,赤色エレジー,Sekishoku Elegy
25199,1046,Suicide,Theme-Drama,60,39138,赤色エレジー,Sekishoku Elegy
25200,145,Work,Setting-Scene,60,39138,赤色エレジー,Sekishoku Elegy
25201,109,Primarily Adult Cast,Cast-Main Cast,60,39138,赤色エレジー,Sekishoku Elegy
25202,50,Seinen,Demographic,79,35380,へうげもの,Hyouge Mono
25203,25,Historical,Setting-Time,79,35380,へうげもの,Hyouge Mono
25204,82,Male Protagonist,Cast-Main Cast,73,35380,へうげもの,Hyouge Mono
25205,43,Swordplay,Theme-Action,70,35380,へうげもの,Hyouge Mono
25206,85,Tragedy,Theme-Drama,60,35380,へうげもの,Hyouge Mono
25207,40,Police,Theme-Other-Organisations,79,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25208,88,Primarily Male Cast,Cast-Main Cast,79,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25209,50,Seinen,Demographic,79,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25210,391,Philosophy,Theme-Other,79,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25211,253,Gods,Cast-Traits,73,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25212,153,Time Skip,Setting-Time,60,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25213,1046,Suicide,Theme-Drama,60,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25214,109,Primarily Adult Cast,Cast-Main Cast,40,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25215,252,Revenge,Theme-Drama,20,34941,DEATH NOTE Cキラ編,DEATH NOTE C-Kira-hen
25216,85,Tragedy,Theme-Drama,79,31975,Deep Love レイナの運命,Deep Love: Reina no Unmei
25217,153,Time Skip,Setting-Time,60,31975,Deep Love レイナの運命,Deep Love: Reina no Unmei
25218,98,Female Protagonist,Cast-Main Cast,60,31975,Deep Love レイナの運命,Deep Love: Reina no Unmei
25219,27,Josei,Demographic,50,31975,Deep Love レイナの運命,Deep Love: Reina no Unmei
25220,29,Magic,Theme-Fantasy,79,30114,エレメンタル ジェレイド,Erementar Gerad
25221,56,Shounen,Demographic,79,30114,エレメンタル ジェレイド,Erementar Gerad
25222,66,Super Power,Theme-Fantasy,79,30114,エレメンタル ジェレイド,Erementar Gerad
25223,82,Male Protagonist,Cast-Main Cast,60,30114,エレメンタル ジェレイド,Erementar Gerad
25224,201,Pirates,Cast-Traits,60,30114,エレメンタル ジェレイド,Erementar Gerad
25225,102,Coming of Age,Theme-Drama,40,30114,エレメンタル ジェレイド,Erementar Gerad
25226,82,Male Protagonist,Cast-Main Cast,79,30108,合法ドラッグ,Gohou Drug
25227,53,Shoujo,Demographic,73,30108,合法ドラッグ,Gohou Drug
25228,75,Boys' Love,Theme-Romance,70,30108,合法ドラッグ,Gohou Drug
25229,489,Drugs,Theme-Other,60,30108,合法ドラッグ,Gohou Drug
25230,220,Ghost,Cast-Traits,60,30108,合法ドラッグ,Gohou Drug
25231,145,Work,Setting-Scene,60,30108,合法ドラッグ,Gohou Drug
25232,88,Primarily Male Cast,Cast-Main Cast,60,30108,合法ドラッグ,Gohou Drug
25233,46,School,Setting-Scene,20,30108,合法ドラッグ,Gohou Drug
25234,207,Full Color,Technical,20,127053,修罗武神,Xiuluo Wu Shen
25235,303,Wuxia,Theme-Fantasy,20,127053,修罗武神,Xiuluo Wu Shen
25236,291,Samurai,Cast-Traits,20,125826,モンスターズ,Monsters
25237,653,Office Lady,Cast-Traits,60,125229,오피스 누나 이야기,Opiseu Nuna Iyagi
25238,207,Full Color,Technical,20,125229,오피스 누나 이야기,Opiseu Nuna Iyagi
25239,145,Work,Setting-Scene,20,125229,오피스 누나 이야기,Opiseu Nuna Iyagi
25240,27,Josei,Demographic,79,122130,토이 콤플렉스,Toy Complex
25241,109,Primarily Adult Cast,Cast-Main Cast,79,122130,토이 콤플렉스,Toy Complex
25242,404,College,Setting-Scene,73,122130,토이 콤플렉스,Toy Complex
25243,595,Urban,Setting-Scene,60,122130,토이 콤플렉스,Toy Complex
25244,207,Full Color,Technical,50,122130,토이 콤플렉스,Toy Complex
25245,100,Nudity,Cast-Traits,35,122130,토이 콤플렉스,Toy Complex
25246,76,Yuri,Theme-Romance,95,117683,Just right there!,Just Right There!
25247,207,Full Color,Technical,79,117683,Just right there!,Just Right There!
25248,483,LGBTQ+ Themes,Theme-Other,60,117683,Just right there!,Just Right There!
25249,27,Josei,Demographic,60,117683,Just right there!,Just Right There!
25250,281,Surreal Comedy,Theme-Comedy,79,116734,ケンシロウによろしく,Kenshirou ni Yoroshiku
25251,39,Parody,Theme-Comedy,79,116734,ケンシロウによろしく,Kenshirou ni Yoroshiku
25252,199,Yakuza,Theme-Other-Organisations,20,116734,ケンシロウによろしく,Kenshirou ni Yoroshiku
25253,244,Isekai,Theme-Fantasy,75,107540,ひとりぼっちの異世界攻略,Hitoribocchi no Isekai Kouryaku
25254,82,Male Protagonist,Cast-Main Cast,60,107540,ひとりぼっちの異世界攻略,Hitoribocchi no Isekai Kouryaku
25255,143,Survival,Theme-Other,53,107540,ひとりぼっちの異世界攻略,Hitoribocchi no Isekai Kouryaku
25256,29,Magic,Theme-Fantasy,50,107540,ひとりぼっちの異世界攻略,Hitoribocchi no Isekai Kouryaku
25257,604,Dungeon,Setting-Scene,20,107540,ひとりぼっちの異世界攻略,Hitoribocchi no Isekai Kouryaku
25258,250,Rural,Setting-Scene,79,105395,俺んちに来た女騎士と 田舎暮らしすることになった件,Orenchi ni Kita Onna Kishi to Inakagurashi Surukotoninatta Ken
25259,244,Isekai,Theme-Fantasy,79,105395,俺んちに来た女騎士と 田舎暮らしすることになった件,Orenchi ni Kita Onna Kishi to Inakagurashi Surukotoninatta Ken
25260,909,Agriculture,Theme-Slice of Life,20,105395,俺んちに来た女騎士と 田舎暮らしすることになった件,Orenchi ni Kita Onna Kishi to Inakagurashi Surukotoninatta Ken
25261,56,Shounen,Demographic,10,105395,俺んちに来た女騎士と 田舎暮らしすることになった件,Orenchi ni Kita Onna Kishi to Inakagurashi Surukotoninatta Ken
25262,75,Boys' Love,Theme-Romance,60,103217,俺の嫌いな先輩,Ore no Kirai na Senpai
25263,224,Dragons,Cast-Traits,94,103028,BURN THE WITCH,BURN THE WITCH
25264,179,Witch,Cast-Traits,87,103028,BURN THE WITCH,BURN THE WITCH
25265,29,Magic,Theme-Fantasy,80,103028,BURN THE WITCH,BURN THE WITCH
25266,56,Shounen,Demographic,60,103028,BURN THE WITCH,BURN THE WITCH
25267,198,Foreign,Setting-Scene,53,103028,BURN THE WITCH,BURN THE WITCH
25268,433,Animals,Theme-Other,20,103028,BURN THE WITCH,BURN THE WITCH
25269,244,Isekai,Theme-Fantasy,79,101686,ポーション頼みで生き延びます！,Potion-danomi de Ikinobimasu!
25270,98,Female Protagonist,Cast-Main Cast,79,101686,ポーション頼みで生き延びます！,Potion-danomi de Ikinobimasu!
25271,111,War,Theme-Other,60,101686,ポーション頼みで生き延びます！,Potion-danomi de Ikinobimasu!
25272,253,Gods,Cast-Traits,20,101686,ポーション頼みで生き延びます！,Potion-danomi de Ikinobimasu!
25273,104,Anti-Hero,Cast-Main Cast,20,101686,ポーション頼みで生き延びます！,Potion-danomi de Ikinobimasu!
25274,27,Josei,Demographic,60,99769,ゲームやるから100円貸して！,Game Yaru kara 100-en Kashite!
25275,109,Primarily Adult Cast,Cast-Main Cast,50,99769,ゲームやるから100円貸して！,Game Yaru kara 100-en Kashite!
25276,653,Office Lady,Cast-Traits,50,99769,ゲームやるから100円貸して！,Game Yaru kara 100-en Kashite!
25277,308,Video Games,Theme-Game,40,99769,ゲームやるから100円貸して！,Game Yaru kara 100-en Kashite!
25278,291,Samurai,Cast-Traits,79,99684,イサック,Issak
25279,25,Historical,Setting-Time,79,99684,イサック,Issak
25280,111,War,Theme-Other,79,99684,イサック,Issak
25281,157,Guns,Theme-Action,79,99684,イサック,Issak
25282,34,Military,Theme-Other-Organisations,79,99684,イサック,Issak
25283,94,Gore,Theme-Other,79,99684,イサック,Issak
25284,252,Revenge,Theme-Drama,79,99684,イサック,Issak
25285,50,Seinen,Demographic,70,99684,イサック,Issak
25286,251,Archery,Theme-Action,40,99684,イサック,Issak
25287,53,Shoujo,Demographic,79,96698,兄友,Ani Tomo
25288,98,Female Protagonist,Cast-Main Cast,50,96698,兄友,Ani Tomo
25289,46,School,Setting-Scene,20,96698,兄友,Ani Tomo
25290,139,Love Triangle,Theme-Romance,20,96698,兄友,Ani Tomo
25291,75,Boys' Love,Theme-Romance,79,95250,ポルノグラファー,Pornographer
25292,109,Primarily Adult Cast,Cast-Main Cast,20,95250,ポルノグラファー,Pornographer
25293,138,Age Gap,Theme-Romance,20,95250,ポルノグラファー,Pornographer
25294,46,School,Setting-Scene,79,95161,スロウスタート,Slow Start
25295,92,Cute Girls Doing Cute Things,Theme-Slice of Life,79,95161,スロウスタート,Slow Start
25296,206,4-koma,Technical,79,95161,スロウスタート,Slow Start
25297,86,Primarily Female Cast,Cast-Main Cast,79,95161,スロウスタート,Slow Start
25298,76,Yuri,Theme-Romance,66,95161,スロウスタート,Slow Start
25299,53,Shoujo,Demographic,79,94926,Classi9,Classi9
25300,98,Female Protagonist,Cast-Main Cast,70,94926,Classi9,Classi9
25301,123,Male Harem,Theme-Romance,70,94926,Classi9,Classi9
25302,186,Crossdressing,Cast-Traits,60,94926,Classi9,Classi9
25303,46,School,Setting-Scene,40,94926,Classi9,Classi9
25304,198,Foreign,Setting-Scene,40,94926,Classi9,Classi9
25305,138,Age Gap,Theme-Romance,60,87051,塩田先生と雨井ちゃん,Shiota-sensei to Amai-chan
25306,27,Josei,Demographic,50,87051,塩田先生と雨井ちゃん,Shiota-sensei to Amai-chan
25307,46,School,Setting-Scene,50,87051,塩田先生と雨井ちゃん,Shiota-sensei to Amai-chan
25308,1045,Heterosexual,Theme-Romance,20,87051,塩田先生と雨井ちゃん,Shiota-sensei to Amai-chan
25309,50,Seinen,Demographic,79,85197,ΓΙΓΑΝΤΟ ΜΑΧΙΑ ギガントマキア,Giganto Machia
25310,276,Kaiju,Theme-Fantasy,73,85197,ΓΙΓΑΝΤΟ ΜΑΧΙΑ ギガントマキア,Giganto Machia
25311,86,Primarily Female Cast,Cast-Main Cast,79,85160,ソードアート・オンライン ガールズ・オプス,Sword Art Online: Girls Ops
25312,98,Female Protagonist,Cast-Main Cast,79,85160,ソードアート・オンライン ガールズ・オプス,Sword Art Online: Girls Ops
25313,308,Video Games,Theme-Game,60,85160,ソードアート・オンライン ガールズ・オプス,Sword Art Online: Girls Ops
25314,112,Virtual World,Setting-Universe,60,85160,ソードアート・オンライン ガールズ・オプス,Sword Art Online: Girls Ops
25315,56,Shounen,Demographic,50,85160,ソードアート・オンライン ガールズ・オプス,Sword Art Online: Girls Ops
25316,46,School,Setting-Scene,50,82135,ハイスペック・ラヴァーズ,High Spec Lovers
25317,56,Shounen,Demographic,50,82135,ハイスペック・ラヴァーズ,High Spec Lovers
25318,75,Boys' Love,Theme-Romance,79,65207,カテキョ！ SPECIAL BOOK,Katekyo! Special Booklets
25319,46,School,Setting-Scene,79,62081,"""葵"" ヒカルが地球にいたころ……","""Aoi"" Hikaru ga Chikyuu ni Ita koro......"
25320,56,Shounen,Demographic,50,62081,"""葵"" ヒカルが地球にいたころ……","""Aoi"" Hikaru ga Chikyuu ni Ita koro......"
25321,220,Ghost,Cast-Traits,50,62081,"""葵"" ヒカルが地球にいたころ……","""Aoi"" Hikaru ga Chikyuu ni Ita koro......"
25322,171,Bullying,Theme-Drama,20,62081,"""葵"" ヒカルが地球にいたころ……","""Aoi"" Hikaru ga Chikyuu ni Ita koro......"
25323,281,Surreal Comedy,Theme-Comedy,79,56973,ヘルベチカスタンダード,Helvetica Standard
25324,206,4-koma,Technical,60,56973,ヘルベチカスタンダード,Helvetica Standard
25325,207,Full Color,Technical,50,56973,ヘルベチカスタンダード,Helvetica Standard
25326,83,Slapstick,Theme-Comedy,40,56973,ヘルベチカスタンダード,Helvetica Standard
25327,233,Youkai,Theme-Fantasy,30,56973,ヘルベチカスタンダード,Helvetica Standard
25328,46,School,Setting-Scene,20,56973,ヘルベチカスタンダード,Helvetica Standard
25329,56,Shounen,Demographic,20,56973,ヘルベチカスタンダード,Helvetica Standard
25330,75,Boys' Love,Theme-Romance,79,55110,リンゴに蜂蜜,Ringo ni Hachimitsu
25331,53,Shoujo,Demographic,79,52945,コンダクター,Conductor
25332,98,Female Protagonist,Cast-Main Cast,79,52945,コンダクター,Conductor
25333,240,Amnesia,Cast-Traits,60,52945,コンダクター,Conductor
25334,143,Survival,Theme-Other,80,50310,"まだ, 生きてる…","Mada, Ikiteru..."
25335,50,Seinen,Demographic,79,50310,"まだ, 生きてる…","Mada, Ikiteru..."
25336,1046,Suicide,Theme-Drama,60,50310,"まだ, 生きてる…","Mada, Ikiteru..."
25337,85,Tragedy,Theme-Drama,53,50310,"まだ, 生きてる…","Mada, Ikiteru..."
25338,50,Seinen,Demographic,79,46688,イビツ,Ibitsu
25339,163,Yandere,Cast-Traits,79,46688,イビツ,Ibitsu
25340,94,Gore,Theme-Other,65,46688,イビツ,Ibitsu
25341,85,Tragedy,Theme-Drama,60,46688,イビツ,Ibitsu
25342,328,Cosplay,Cast-Traits,50,46688,イビツ,Ibitsu
25343,639,Body Horror,Theme-Other,20,46688,イビツ,Ibitsu
25344,98,Female Protagonist,Cast-Main Cast,20,46688,イビツ,Ibitsu
25345,82,Male Protagonist,Cast-Main Cast,20,46688,イビツ,Ibitsu
25346,27,Josei,Demographic,50,41324,シューカツ!! ～キミに内定～,Shuukatsu!!: Kimi ni Naitei
25347,98,Female Protagonist,Cast-Main Cast,20,41324,シューカツ!! ～キミに内定～,Shuukatsu!!: Kimi ni Naitei
25348,109,Primarily Adult Cast,Cast-Main Cast,20,41324,シューカツ!! ～キミに内定～,Shuukatsu!!: Kimi ni Naitei
25349,50,Seinen,Demographic,79,40675,パノラマ島綺譚,Panorama Toukitan
25350,25,Historical,Setting-Time,79,40675,パノラマ島綺譚,Panorama Toukitan
25351,227,Classic Literature,Theme-Arts,60,40675,パノラマ島綺譚,Panorama Toukitan
25352,75,Boys' Love,Theme-Romance,79,31994,異国色恋浪漫譚,Ikoku Irokoi Romantan
25353,56,Shounen,Demographic,79,31407,きまぐれオレンジ☆ロード,Kimagure Orange Road
25354,46,School,Setting-Scene,79,31407,きまぐれオレンジ☆ロード,Kimagure Orange Road
25355,139,Love Triangle,Theme-Romance,60,31407,きまぐれオレンジ☆ロード,Kimagure Orange Road
25356,66,Super Power,Theme-Fantasy,60,31407,きまぐれオレンジ☆ロード,Kimagure Orange Road
25357,40,Police,Theme-Other-Organisations,79,31028,攻殻機動隊1.5 HUMAN-ERROR PROCESSOR,Koukaku Kidoutai 1.5: Human-Error Processor
25358,50,Seinen,Demographic,70,31028,攻殻機動隊1.5 HUMAN-ERROR PROCESSOR,Koukaku Kidoutai 1.5: Human-Error Processor
25359,108,Cyberpunk,Theme-Sci-Fi,20,31028,攻殻機動隊1.5 HUMAN-ERROR PROCESSOR,Koukaku Kidoutai 1.5: Human-Error Processor
25360,103,Politics,Theme-Other,20,31028,攻殻機動隊1.5 HUMAN-ERROR PROCESSOR,Koukaku Kidoutai 1.5: Human-Error Processor
25361,157,Guns,Theme-Action,20,31028,攻殻機動隊1.5 HUMAN-ERROR PROCESSOR,Koukaku Kidoutai 1.5: Human-Error Processor
25362,207,Full Color,Technical,20,133963,전왕전기,Jeonwangjeongi
25363,30,Martial Arts,Theme-Action,20,133963,전왕전기,Jeonwangjeongi
25364,82,Male Protagonist,Cast-Main Cast,20,133963,전왕전기,Jeonwangjeongi
25365,94,Gore,Theme-Other,80,129772,블라인드 플레이,Blind Play
25366,88,Primarily Male Cast,Cast-Main Cast,79,129772,블라인드 플레이,Blind Play
25367,85,Tragedy,Theme-Drama,79,129772,블라인드 플레이,Blind Play
25368,648,Crime,Theme-Other,79,129772,블라인드 플레이,Blind Play
